Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-12-19 00:00:00-05:00,344.5426382066186,352.5385835597436,344.08402753573716,349.30828857421875,17729400,0.0,0.0
2023-12-20 00:00:00-05:00,347.6033926563057,353.8944484355048,346.74598886720196,348.23150634765625,16369900,0.0,0.0
2023-12-21 00:00:00-05:00,351.9204157566289,355.34011208767663,348.16171328183214,353.0270690917969,15289600,0.0,0.0
2023-12-22 00:00:00-05:00,354.5125910859863,356.12775365726264,350.1656937282936,352.3291931152344,11764200,0.0,0.0
2023-12-26 00:00:00-05:00,353.92438542553106,355.90843255642073,352.38903008625346,353.7648620605469,9898600,0.0,0.0
2023-12-27 00:00:00-05:00,355.0011328314587,357.9223300614829,354.243404513403,356.7558288574219,13207900,0.0,0.0
2023-12-28 00:00:00-05:00,358.6202164470377,360.81359393626917,356.73587549816773,357.2443542480469,11798800,0.0,0.0
2023-12-29 00:00:00-05:00,357.91236047582214,358.9193383558529,350.7639006921109,352.8974609375,14980500,0.0,0.0
2024-01-02 00:00:00-05:00,350.2654185801033,352.0998916361236,338.9893712545524,345.2505187988281,19042200,0.0,0.0
2024-01-03 00:00:00-05:00,343.94442238101067,346.9055080143639,342.1498075094817,343.4359436035156,15451100,0.0,0.0
2024-01-04 00:00:00-05:00,343.4658725695921,347.10490983673196,342.36916848780436,346.0780029296875,12099900,0.0,0.0
2024-01-05 00:00:00-05:00,345.94839125450716,352.43885918975764,345.2206020504419,350.8935241699219,13920700,0.0,0.0
2024-01-08 00:00:00-05:00,353.63526971531167,357.9024207460661,350.99320017438316,357.5833740234375,13890200,0.0,0.0
2024-01-09 00:00:00-05:00,355.3301183160112,359.5574109682424,354.29323176818457,356.3570251464844,13463900,0.0,0.0
2024-01-10 00:00:00-05:00,359.08881159273113,371.8204661114706,358.00205691149233,369.3578796386719,22117200,0.0,0.0
2024-01-11 00:00:00-05:00,371.0129095525496,371.66095223538036,361.84051481935813,368.560302734375,17205400,0.0,0.0
2024-01-12 00:00:00-05:00,369.0488559248142,375.92813739280933,368.43072191137855,373.3658447265625,19295700,0.0,0.0
2024-01-16 00:00:00-05:00,372.52835460856994,374.48246247350784,366.1276434906722,366.35693359375,15306900,0.0,0.0
2024-01-17 00:00:00-05:00,365.20039727399853,367.4336937407668,357.533479337253,367.2641906738281,12724800,0.0,0.0
2024-01-18 00:00:00-05:00,370.3748596911664,375.718785981678,369.83650255807765,375.0009460449219,16354300,0.0,0.0
2024-01-19 00:00:00-05:00,377.86229628751227,383.20619173080735,376.83538941701505,382.2989501953125,21470100,0.0,0.0
2024-01-22 00:00:00-05:00,386.78543344813676,389.1782228548019,380.0158076831487,380.6339416503906,17680500,0.0,0.0
2024-01-23 00:00:00-05:00,383.46542520389085,387.21414800002856,380.93304137292745,384.043701171875,15506100,0.0,0.0
2024-01-24 00:00:00-05:00,388.8292802835206,394.9608128489515,386.6458518909279,389.5271911621094,15698500,0.0,0.0
2024-01-25 00:00:00-05:00,388.9988118837004,394.3028193312521,384.5023401405254,391.999755859375,15091100,0.0,0.0
2024-01-26 00:00:00-05:00,393.1662092275423,395.5988870405149,390.41448471838396,392.95684814453125,13163700,0.0,0.0
2024-01-29 00:00:00-05:00,393.8042648585861,401.7204321076802,391.91995429465044,399.816162109375,18742400,0.0,0.0
2024-01-30 00:00:00-05:00,402.3784720093492,405.14014587866586,398.37055047637483,398.85906982421875,18614700,0.0,0.0
2024-01-31 00:00:00-05:00,387.83227957711244,396.80526290923075,385.93798918108126,388.9688720703125,20180800,0.0,0.0
2024-02-01 00:00:00-05:00,392.7574653656714,399.29777099076847,391.8701223812264,393.5949401855469,29727100,0.0,0.0
2024-02-02 00:00:00-05:00,458.22036203430673,484.5012190199603,451.65014778789333,473.56414794921875,84615500,0.0,0.0
2024-02-05 00:00:00-05:00,468.46948593913254,470.48341120729447,457.8414822279656,458.0309143066406,40832400,0.0,0.0
2024-02-06 00:00:00-05:00,462.60712168541966,465.71775091135646,451.6401425075326,453.35498046875,21655200,0.0,0.0
2024-02-07 00:00:00-05:00,456.6251539477596,470.1045580192442,454.8106100075687,468.18035888671875,23066000,0.0,0.0
2024-02-08 00:00:00-05:00,466.914192215381,469.17736711732925,463.63405970318956,468.5891418457031,18815100,0.0,0.0
2024-02-09 00:00:00-05:00,471.5302706000608,472.1683335720769,466.06670997720266,466.70477294921875,18413100,0.0,0.0
2024-02-12 00:00:00-05:00,466.78457146553654,477.7116627915946,465.1793886047095,467.492431640625,19382000,0.0,0.0
2024-02-13 00:00:00-05:00,455.4985256453114,466.4854643865596,453.72387021097455,458.73876953125,20916600,0.0,0.0
2024-02-14 00:00:00-05:00,466.5253372569458,472.68677852474667,464.690864311159,471.8592834472656,16858400,0.0,0.0
2024-02-15 00:00:00-05:00,473.85329231896327,487.15324434822537,470.8024803316047,482.5770263671875,24212300,0.0,0.0
2024-02-16 00:00:00-05:00,476.6747691360853,477.5222236456572,467.80149171896596,471.899169921875,23306500,0.0,0.0
2024-02-20 00:00:00-05:00,468.30998772784875,474.7505874706479,465.15946981850584,470.3338928222656,18015500,0.0,0.0
2024-02-21 00:00:00-05:00,465.59312324588154,468.08826324184014,460.892288021806,467.1201477050781,12977100,0.5,0.0
2024-02-22 00:00:00-05:00,479.30640259453156,489.03744857222273,475.1345358340762,485.1849670410156,21625800,0.0,0.0
2024-02-23 00:00:00-05:00,487.1012244964284,493.3989554957873,481.4123235027097,483.08905029296875,18374300,0.0,0.0
2024-02-26 00:00:00-05:00,482.53011456680287,485.19493737261627,479.66569884461524,480.803466796875,12101400,0.0,0.0
2024-02-27 00:00:00-05:00,479.0469168339824,486.32272294642894,478.98703591226894,486.1031494140625,10809600,0.0,0.0
2024-02-28 00:00:00-05:00,484.057146344722,490.0953727910825,481.81152040807126,483.07904052734375,12715500,0.0,0.0
2024-02-29 00:00:00-05:00,487.49046800639667,490.74414026584805,481.6717845541662,489.17718505859375,17732000,0.0,0.0
2024-03-01 00:00:00-05:00,491.1533237643972,503.26973822989294,490.89384991589003,501.3235168457031,16273600,0.0,0.0
2024-03-04 00:00:00-05:00,502.0221432688768,503.4393961206895,495.4549485140274,497.22149658203125,12324100,0.0,0.0
2024-03-05 00:00:00-05:00,494.03770460401324,494.61656366434306,486.94154128511605,489.2669982910156,15325300,0.0,0.0
2024-03-06 00:00:00-05:00,496.6625945478114,501.99220974389897,493.3290912809664,495.1255798339844,11757900,0.0,0.0
2024-03-07 00:00:00-05:00,502.3016227989603,518.8393875817937,500.4053224893373,511.1943054199219,18586400,0.0,0.0
2024-03-08 00:00:00-05:00,513.1904021177018,522.5521719981364,498.3792551644213,504.9664306640625,18575200,0.0,0.0
2024-03-11 00:00:00-04:00,496.0437960385243,496.3531909454801,475.0746308423108,482.6498718261719,20428300,0.0,0.0
2024-03-12 00:00:00-04:00,492.30112949841134,501.3335244305331,483.78771273944227,498.77850341796875,15448200,0.0,0.0
2024-03-13 00:00:00-04:00,494.42695513811805,500.00608428253145,490.0754153274844,494.6065979003906,12090700,0.0,0.0
2024-03-14 00:00:00-04:00,499.28750610824017,500.37538349717533,487.2110223730137,490.8738708496094,12620000,0.0,0.0
2024-03-15 00:00:00-04:00,488.05936353614374,490.873858245762,480.36433001601637,483.1589050292969,29141700,0.0,0.0
2024-03-18 00:00:00-04:00,490.9537342307991,496.4530325779413,485.8636425016609,496.0138854980469,11755300,0.0,0.0
2024-03-19 00:00:00-04:00,487.2210103106375,495.6645555317384,480.34438985930007,495.2752990722656,10903100,0.0,0.0
2024-03-20 00:00:00-04:00,498.5289456083561,507.2120445319819,494.20737675876666,504.5372314453125,11711100,0.0,0.0
2024-03-21 00:00:00-04:00,513.7094200077473,514.0387346242219,505.0263207204912,506.7729187011719,9712500,0.0,0.0
2024-03-22 00:00:00-04:00,506.0143844289081,508.9786119228868,503.35955185364,508.58935546875,8117000,0.0,0.0
2024-03-25 00:00:00-04:00,504.806718164001,506.23393083618566,499.2674894687619,502.0420837402344,8380600,0.0,0.0
2024-03-26 00:00:00-04:00,504.1480223877719,509.0085501403012,494.2472936579221,494.9259948730469,11205400,0.0,0.0
2024-03-27 00:00:00-04:00,498.32936006269534,498.9182399194829,487.1212104185396,492.8999328613281,9989700,0.0,0.0
2024-03-28 00:00:00-04:00,491.8819131189627,491.93183419368387,484.2068600776607,484.6360168457031,15212800,0.0,0.0
2024-04-01 00:00:00-04:00,486.25287973316216,496.4629727912672,480.8434029856363,490.3948059082031,9247000,0.0,0.0
2024-04-02 00:00:00-04:00,484.1569705629723,496.56279930407106,483.7078331807186,496.4031066894531,11081000,0.0,0.0
2024-04-03 00:00:00-04:00,497.96006796438513,506.25391080768406,497.7804251960993,505.7548828125,12099200,0.0,0.0
2024-04-04 00:00:00-04:00,515.4160659085176,528.9696835357336,509.58742248454803,509.9267883300781,26476300,0.0,0.0
2024-04-05 00:00:00-04:00,515.8551521954546,529.668272503193,513.4099030839777,526.3148193359375,19242000,0.0,0.0
2024-04-08 00:00:00-04:00,528.2511319421378,530.4567968117026,517.8813150302401,518.2406005859375,13260600,0.0,0.0
2024-04-09 00:00:00-04:00,521.2147359209476,524.8476741755281,505.7548591015797,515.8951416015625,10881400,0.0,0.0
2024-04-10 00:00:00-04:00,508.29993943270694,521.5441313444891,504.81670334506987,518.8194580078125,11418500,0.0,0.0
2024-04-11 00:00:00-04:00,520.096941742047,522.8415957114497,516.2843605545687,522.1429443359375,10369500,0.0,0.0
2024-04-12 00:00:00-04:00,516.7434797217279,519.1787387310987,508.3398350323003,510.90484619140625,11944900,0.0,0.0
2024-04-15 00:00:00-04:00,515.7154717432986,517.5220115994775,496.31329094945136,499.257568359375,13512900,0.0,0.0
2024-04-16 00:00:00-04:00,497.14163546159745,503.7886917546457,496.14357950993707,498.7884521484375,9847900,0.0,0.0
2024-04-17 00:00:00-04:00,502.12198342217357,502.18186434595833,486.19301807213964,493.2093505859375,12193700,0.0,0.0
2024-04-18 00:00:00-04:00,498.84836200257826,511.2142905808469,498.06987953346044,500.8244934082031,14808700,0.0,0.0
2024-04-19 00:00:00-04:00,501.82253302847784,501.82253302847784,474.8051808806413,480.1347961425781,25111000,0.0,0.0
2024-04-22 00:00:00-04:00,488.7679755975781,491.05353231940404,472.47969469887494,480.79351806640625,17271100,0.0,0.0
2024-04-23 00:00:00-04:00,490.2950118893063,497.7904222248298,488.0194454188677,495.1355895996094,15079200,0.0,0.0
2024-04-24 00:00:00-04:00,507.0723427331647,509.008573862557,483.63797624997244,492.5406494140625,37772700,0.0,0.0
2024-04-25 00:00:00-04:00,420.5807731997071,444.9033919413143,413.69419320424197,440.5219421386719,82890700,0.0,0.0
2024-04-26 00:00:00-04:00,440.60179363553294,445.57212348505936,431.1202616268425,442.4282531738281,32691400,0.0,0.0
2024-04-29 00:00:00-04:00,438.7054719267964,438.90509530054317,427.72685645223544,431.7789611816406,21502600,0.0,0.0
2024-04-30 00:00:00-04:00,430.2120344630395,438.7653818490186,428.88463336046084,429.3337707519531,18429500,0.0,0.0
2024-05-01 00:00:00-04:00,427.76680289178995,449.08526419262006,426.2796787568652,438.3362121582031,20344900,0.0,0.0
2024-05-02 00:00:00-04:00,437.98687481984956,443.0969164732617,431.43963014413396,440.82135009765625,15221300,0.0,0.0
2024-05-03 00:00:00-04:00,445.0630836867062,453.2870854487341,442.9871407066776,451.08135986328125,16489100,0.0,0.0
2024-05-06 00:00:00-04:00,454.69434736296506,465.2537970919808,452.4587116288721,464.77471923828125,15094600,0.0,0.0
2024-05-07 00:00:00-04:00,465.3835514618723,470.6133552754019,460.4132215026936,467.3297424316406,13406800,0.0,0.0
2024-05-08 00:00:00-04:00,462.5989287400354,474.6554311079406,462.099900769442,471.6812438964844,11683900,0.0,0.0
2024-05-09 00:00:00-04:00,469.08631174775235,475.15447871936925,466.720923942685,474.49578857421875,9437700,0.0,0.0
2024-05-10 00:00:00-04:00,476.1625154428483,476.5717220424193,468.6870860311687,475.2742614746094,10750000,0.0,0.0
2024-05-13 00:00:00-04:00,471.830964810203,472.42980449018984,461.95021669429957,467.1001892089844,14668800,0.0,0.0
2024-05-14 00:00:00-04:00,462.46921324092034,471.6214003484616,459.185600405909,470.9327392578125,10478600,0.0,0.0
2024-05-15 00:00:00-04:00,474.0566370887748,481.56200704184516,470.2839867286216,480.6038818359375,13100500,0.0,0.0
2024-05-16 00:00:00-04:00,474.0766067740213,476.76137988904384,471.83098074193384,472.31005859375,16608200,0.0,0.0
2024-05-17 00:00:00-04:00,469.9146972000182,471.88086875559367,467.509409022183,470.99261474609375,10807300,0.0,0.0
2024-05-20 00:00:00-04:00,469.03641631703806,472.2800982266766,466.13206978295614,467.9285583496094,11745100,0.0,0.0
2024-05-21 00:00:00-04:00,466.2118951994286,469.78495259313684,461.37131770138865,463.72674560546875,11742200,0.0,0.0
2024-05-22 00:00:00-04:00,466.9604573716312,472.7990910823488,464.7447718260654,466.8706359863281,10078600,0.0,0.0
2024-05-23 00:00:00-04:00,471.96071524664325,473.4378185992272,460.6427641231833,464.87451171875,11747900,0.0,0.0
2024-05-24 00:00:00-04:00,466.71094448678497,478.9171804008043,465.39350324935197,477.29034423828125,12012300,0.0,0.0
2024-05-28 00:00:00-04:00,475.65352662270686,479.9252051880524,473.9169188871992,478.987060546875,10175800,0.0,0.0
2024-05-29 00:00:00-04:00,473.73727077220235,478.91718391618633,472.77914552806004,473.4378356933594,9226200,0.0,0.0
2024-05-30 00:00:00-04:00,470.75307297693655,470.8129538985026,463.8065814927648,466.14202880859375,10735200,0.0,0.0
2024-05-31 00:00:00-04:00,464.8944888539879,468.2080421997003,453.576537073678,465.9224853515625,16919800,0.0,0.0
2024-06-03 00:00:00-04:00,469.9446210826347,478.6676510030138,467.3297193052714,476.5617370605469,11279400,0.0,0.0
2024-06-04 00:00:00-04:00,476.0727039295181,477.95904435750145,472.3100438382742,476.0627136230469,7088700,0.0,0.0
2024-06-05 00:00:00-04:00,483.50823579714756,495.6845005815194,482.9692770350638,494.09759521484375,15690500,0.0,0.0
2024-06-06 00:00:00-04:00,492.0216579190722,501.842525305561,489.93572453374827,492.8001403808594,10667300,0.0,0.0
2024-06-07 00:00:00-04:00,494.94595585748885,497.9401238650054,489.21712414974803,492.0016784667969,9380700,0.0,0.0
2024-06-10 00:00:00-04:00,492.89992510751927,501.68283624603885,492.45081817921994,501.6229553222656,11236900,0.0,0.0
2024-06-11 00:00:00-04:00,499.1876728383582,506.61321162083607,497.3013324531296,506.48345947265625,9673700,0.0,0.0
2024-06-12 00:00:00-04:00,512.9907817492206,513.0107623620365,503.4892998154175,507.8507995605469,11983200,0.0,0.0
2024-06-13 00:00:00-04:00,504.7268811426852,508.3697793782168,500.3853315378182,503.1200256347656,9954600,0.0,0.0
2024-06-14 00:00:00-04:00,502.17093377239473,506.66664496192107,500.27275070118213,503.67950439453125,10243300,0.5,0.0
2024-06-17 00:00:00-04:00,501.1918914793142,510.2632242736873,495.5372821439666,506.14715576171875,11266600,0.0,0.0
2024-06-18 00:00:00-04:00,504.07912183856513,505.5177518719045,494.5482054898148,499.0139465332031,13060400,0.0,0.0
2024-06-20 00:00:00-04:00,501.5215646800496,503.1899864874481,496.29653819965694,501.22186279296875,11801200,0.0,0.0
2024-06-21 00:00:00-04:00,502.97019150143467,502.97019150143467,491.920734842044,494.3084411621094,23130700,0.0,0.0
2024-06-24 00:00:00-04:00,498.724241424852,507.31602066261,493.81891732248965,498.43450927734375,13525300,0.0,0.0
2024-06-25 00:00:00-04:00,496.5762684954333,510.22325333147273,495.027757936438,510.1133728027344,12109800,0.0,0.0
2024-06-26 00:00:00-04:00,506.16714626585525,513.3203263005192,504.19902249592326,512.6309814453125,8882300,0.0,0.0
2024-06-27 00:00:00-04:00,513.7598825887336,522.3816624532625,513.4102405548198,519.0648193359375,10121200,0.0,0.0
2024-06-28 00:00:00-04:00,516.6571408083153,521.3826132431902,503.35979820893175,503.73944091796875,15855100,0.0,0.0
2024-07-01 00:00:00-04:00,504.46876731486805,506.097188225664,492.69999551666865,504.1990051269531,10328200,0.0,0.0
2024-07-02 00:00:00-04:00,500.28274399714803,510.01345121404256,498.9739949747379,509.014404296875,7739500,0.0,0.0
2024-07-03 00:00:00-04:00,505.88739365325597,510.79271778265587,505.53772112688665,509.4739685058594,6005600,0.0,0.0
2024-07-05 00:00:00-04:00,511.11240088917486,540.3544927193118,511.11240088917486,539.3953857421875,21354100,0.0,0.0
2024-07-08 00:00:00-04:00,541.8331021250085,542.2926856849058,526.1481134099676,528.8155517578125,14917500,0.0,0.0
2024-07-09 00:00:00-04:00,533.2412990354143,536.9677245727125,527.6866005421529,529.494873046875,8753200,0.0,0.0
2024-07-10 00:00:00-04:00,530.2841123984558,538.3664291111329,527.8564356099822,534.180419921875,10983300,0.0,0.0
2024-07-11 00:00:00-04:00,530.3840305417114,534.9496822536379,507.88547453708946,512.2113647460938,16458300,0.0,0.0
2024-07-12 00:00:00-04:00,497.2856038051726,507.60574505618877,493.75896940314277,498.39453125,19750500,0.0,0.0
2024-07-15 00:00:00-04:00,498.1547809522942,506.197096630063,492.8997842875474,495.6871337890625,12539200,0.0,0.0
2024-07-16 00:00:00-04:00,501.0220428576974,503.4697200680525,485.32702389039883,489.3232116699219,14075800,0.0,0.0
2024-07-17 00:00:00-04:00,478.71333208982696,478.71333208982696,458.6824227988985,461.5496826171875,28076600,0.0,0.0
2024-07-18 00:00:00-04:00,474.5472883928091,478.78323758972414,464.09726611571585,475.396484375,19267200,0.0,0.0
2024-07-19 00:00:00-04:00,475.6062865603768,486.2461304350434,475.25661403166146,476.3356018066406,15149400,0.0,0.0
2024-07-22 00:00:00-04:00,486.11622954305716,491.59101755744814,483.4387911553188,486.9354553222656,12023100,0.0,0.0
2024-07-23 00:00:00-04:00,489.3731410276354,494.74801835069877,487.25516642936344,488.2242431640625,9455500,0.0,0.0
2024-07-24 00:00:00-04:00,471.8598391006733,475.84602647705185,460.1410079828305,460.8303527832031,17649700,0.0,0.0
2024-07-25 00:00:00-04:00,462.8184931698011,463.1081948294274,442.2281199718486,452.9778747558594,18240500,0.0,0.0
2024-07-26 00:00:00-04:00,463.7575941652689,469.3222623588836,458.9821510896428,465.25616455078125,14222400,0.0,0.0
2024-07-29 00:00:00-04:00,469.43218297065135,473.50828108763176,464.57679896832144,465.2661437988281,11339600,0.0,0.0
2024-07-30 00:00:00-04:00,466.5549013988184,472.2794511006181,456.26473054409126,462.74853515625,11390400,0.0,0.0
2024-07-31 00:00:00-04:00,470.57107503361004,476.0458631979772,466.3051556089315,474.37744140625,24285800,0.0,0.0
2024-08-01 00:00:00-04:00,520.5034351436154,526.6675374459451,491.6309858178004,497.2655944824219,43083100,0.0,0.0
2024-08-02 00:00:00-04:00,488.5339398796102,500.6723537605156,475.6961809650345,487.6747741699219,24044700,0.0,0.0
2024-08-05 00:00:00-04:00,450.91984207397917,483.0192251063817,450.3703479643619,475.276611328125,21396200,0.0,0.0
2024-08-06 00:00:00-04:00,478.54346551440767,502.0810080597113,478.1937930014065,493.61907958984375,20955000,0.0,0.0
2024-08-07 00:00:00-04:00,502.65048892680744,509.66378742965634,486.3959757932957,488.45404052734375,20105300,0.0,0.0
2024-08-08 00:00:00-04:00,497.0258430822951,509.47395917829186,494.24849386209854,509.144287109375,16156800,0.0,0.0
2024-08-09 00:00:00-04:00,507.22611009211715,517.8460143623263,505.21804648787173,517.2765502929688,13696600,0.0,0.0
2024-08-12 00:00:00-04:00,516.3673577876184,517.5262863200741,508.61477470058526,515.458251953125,9767400,0.0,0.0
2024-08-13 00:00:00-04:00,519.5144160769801,530.993455817065,517.6562033778356,528.0362548828125,13743800,0.0,0.0
2024-08-14 00:00:00-04:00,527.5567444807748,533.4910859659929,522.6314501991138,526.2579956054688,11444200,0.0,0.0
2024-08-15 00:00:00-04:00,531.2831124152483,539.2555478927371,526.1979980000913,536.81787109375,13482100,0.0,0.0
2024-08-16 00:00:00-04:00,531.3930689263692,533.1513402444934,524.1599181711334,526.9172973632812,14776700,0.0,0.0
2024-08-19 00:00:00-04:00,526.3678365487594,531.1532492591724,522.261768414688,528.7755737304688,9879700,0.0,0.0
2024-08-20 00:00:00-04:00,527.8464174459085,530.5838572359572,525.3788008147258,526.2279663085938,7944400,0.0,0.0
2024-08-21 00:00:00-04:00,526.6475880425513,538.8859123425306,526.4277660205616,534.64990234375,13423300,0.0,0.0
2024-08-22 00:00:00-04:00,536.4882100014216,543.7112999083582,528.0862520154448,531.4230346679688,15708300,0.0,0.0
2024-08-23 00:00:00-04:00,536.408246443882,539.3554470050996,524.5595648008554,527.4967651367188,11323900,0.0,0.0
2024-08-26 00:00:00-04:00,527.0971569027819,527.4968000815176,514.459249320355,520.6233520507812,9584000,0.0,0.0
2024-08-27 00:00:00-04:00,518.4853438587916,523.51057906585,514.8188587866515,518.605224609375,6282700,0.0,0.0
2024-08-28 00:00:00-04:00,517.1765809660636,520.5933651969109,511.96158552474253,516.2874755859375,9106100,0.0,0.0
2024-08-29 00:00:00-04:00,518.5553002496886,526.6975571738178,515.1885169514869,517.72607421875,8317400,0.0,0.0
2024-08-30 00:00:00-04:00,520.8531113136416,523.0410266081785,514.7090090591662,520.8131713867188,9157500,0.0,0.0
2024-09-03 00:00:00-04:00,519.1447417032381,524.9891416318818,508.13522543843317,511.2722473144531,12459100,0.0,0.0
2024-09-04 00:00:00-04:00,505.58765619712113,516.0976487692458,503.5895624595754,512.2512817382812,8335200,0.0,0.0
2024-09-05 00:00:00-04:00,511.2322853486745,521.1328438726881,510.6628212934672,516.3673706054688,8640900,0.0,0.0
2024-09-06 00:00:00-04:00,521.3826017656914,524.08004059479,497.7751186081344,499.7931823730469,14744500,0.0,0.0
2024-09-09 00:00:00-04:00,505.67758831619545,510.8426437744078,501.601459844262,504.30889892578125,11047800,0.0,0.0
2024-09-10 00:00:00-04:00,507.6756821389297,513.6899335695025,499.5534258713563,504.30889892578125,9899000,0.0,0.0
2024-09-11 00:00:00-04:00,506.5267801834282,512.6309421279341,495.12765135849423,511.3421630859375,10782500,0.0,0.0
2024-09-12 00:00:00-04:00,516.5572207090098,526.2080485315054,514.7289476907379,525.0990600585938,11993300,0.0,0.0
2024-09-13 00:00:00-04:00,519.8441059682566,527.0771959793254,516.6171429226001,524.1199951171875,10321400,0.0,0.0
2024-09-16 00:00:00-04:00,524.5399780273438,534.0999755859375,517.4000244140625,533.280029296875,9527600,0.5,0.0
2024-09-17 00:00:00-04:00,537.5999755859375,542.0999755859375,530.5700073242188,536.3200073242188,11690800,0.0,0.0
